,SALES_ID,YEAR,SELLING_PRICE,KM_DRIVEN,POSTAL_CODE,FUEL,SELLER_TYPE,TRANSMISSION,OWNER,SEATS,MILEAGE_NO,STATE_NAME,CITY_NAME,SOLD,REGION,ENGINE_CC,MAX_POWER_BHP,COMPANY,MODEL
7027,7226,2017,330000,20000,248001,Petrol,Individual,Manual,First Owner,5,24.7,Uttarakhand,Dehradun,N,Central,796,47.3,Maruti,Alto
7028,7227,2017,350000,40000,800002,Petrol,Individual,Manual,First Owner,5,23.95,Bihar,Patna,N,East,998,67.05,Maruti,Alto
7029,7228,2016,560000,35000,680001,Petrol,Individual,Manual,First Owner,5,16.2,Kerala,Thrissur,N,South,1199,74.0,Volkswagen,Polo
7030,7229,2017,440000,30000,395101,Petrol,Individual,Manual,First Owner,5,20.51,Gujarat,Surat,N,West,998,67.04,Maruti,Wagon
7031,7230,2011,220000,90000,431001,Petrol,Individual,Manual,Second Owner,5,19.0,Maharashtra,Aurangabad,N,West,998,66.1,Maruti,A-Star
7032,7231,2017,750000,110000,302013,Diesel,Individual,Manual,Second Owner,5,28.4,Rajasthan,Jaipur,N,North,1248,74.02,Maruti,Swift
7033,7232,2015,800000,140000,570004,Diesel,Individual,Manual,First Owner,7,15.1,Karnataka,Mysore,N,South,2179,140.0,Mahindra,XUV500
7034,7233,2007,59259,104000,248001,Diesel,Individual,Manual,Second Owner,5,17.2,Uttarakhand,Dehradun,N,Central,1396,53.5,Tata,Indica
7035,7234,2018,740000,9000,411002,Petrol,Individual,Automatic,First Owner,5,21.4,Maharashtra,Pune,N,West,1197,83.1,Maruti,Baleno
7036,7235,2019,570000,19000,400050,Petrol,Individual,Automatic,Second Owner,5,20.89,Maharashtra,Mumbai,N,West,1197,81.8,Maruti,Ignis
7037,7236,2017,430000,20000,751022,Petrol,Individual,Automatic,First Owner,5,20.51,Odisha,Bhubaneshwar,N,East,998,67.0,Maruti,Wagon
7038,7237,2016,800000,70000,831001,Diesel,Individual,Manual,First Owner,5,24.3,Jharkhand,Jamshedpur,N,East,1248,88.5,Maruti,Vitara
7039,7238,2015,450000,53000,248001,Diesel,Individual,Manual,First Owner,5,24.0,Uttarakhand,Dehradun,N,Central,1120,70.0,Hyundai,Grand
7040,7239,2013,420000,105000,600017,Diesel,Individual,Manual,Second Owner,5,23.4,Tamil Nadu,Chennai,N,South,1248,74.0,Maruti,Swift
7041,7240,2015,750000,16000,400050,Diesel,Individual,Manual,First Owner,7,18.06,Maharashtra,Mumbai,N,West,2523,63.0,Mahindra,Thar
7042,7241,2019,780000,7200,737101,Petrol,Individual,Manual,First Owner,5,21.1,Sikkim,Gangtok,N,North East,998,100.5,Maruti,Baleno
7043,7242,2011,320000,77000,700005,Diesel,Individual,Manual,Second Owner,5,22.07,West Bengal,Kolkata,N,East,1199,73.9,Volkswagen,Polo
7044,7243,2017,690000,40000,600017,Diesel,Individual,Manual,First Owner,6,25.32,Tamil Nadu,Chennai,N,South,1198,77.0,Mahindra,KUV
7045,7244,2012,375000,70000,411002,Diesel,Individual,Manual,Second Owner,5,19.3,Maharashtra,Pune,N,West,1248,73.9,Maruti,Swift
7046,7245,2017,620000,50000,431001,Petrol,Individual,Manual,First Owner,5,18.12,Maharashtra,Aurangabad,N,West,1196,86.8,Ford,Figo
7047,7246,2015,300000,85000,431001,LPG,Individual,Manual,First Owner,5,13.45,Maharashtra,Aurangabad,N,West,1086,62.1,Hyundai,Santro
7048,7247,2016,370000,58000,800002,Petrol,Individual,Manual,Second Owner,7,15.37,Bihar,Patna,N,East,1196,73.0,Maruti,Eeco
7049,7248,2013,770000,85000,834001,Diesel,Individual,Manual,First Owner,7,16.55,Jharkhand,Ranchi,N,East,2498,105.0,Mahindra,Thar
7050,7249,2014,500000,65000,834001,Petrol,Individual,Manual,First Owner,5,19.1,Jharkhand,Ranchi,N,East,1197,81.86,Hyundai,Xcent
7051,7250,2017,450000,120000,110001,Diesel,Individual,Manual,First Owner,6,25.32,Delhi,Delhi,N,North,1198,77.0,Mahindra,KUV
7052,7251,2013,195000,50000,248001,Petrol,Individual,Manual,Second Owner,5,17.92,Uttarakhand,Dehradun,N,Central,1086,62.1,Hyundai,Santro
7053,7252,2018,472000,30000,141003,Petrol,Individual,Automatic,First Owner,5,20.51,Punjab,Ludhiana,N,North,998,67.0,Maruti,Wagon
7054,7253,2014,250000,58000,500020,Petrol,Individual,Manual,Second Owner,5,23.95,Telangana,Hyderabad,N,South,998,67.05,Maruti,Alto
7055,7254,2011,165000,70000,452003,Diesel,Individual,Manual,Second Owner,5,25.44,Madhya Pradesh,Indore,N,Central,936,57.6,Chevrolet,Beat
7056,7255,2018,525000,110000,208002,Diesel,Individual,Manual,Second Owner,5,20.65,Uttar Pradesh,kanpur,N,Central,1248,88.7,Tata,Zest
7057,7256,2003,145000,65000,141003,Petrol,Individual,Manual,Third Owner,5,18.9,Punjab,Ludhiana,N,North,998,67.1,Maruti,Wagon
7058,7257,2013,325000,100000,570004,Diesel,Individual,Manual,First Owner,5,22.3,Karnataka,Mysore,N,South,1248,88.8,Tata,Indica
7059,7258,2017,660000,60000,700005,Diesel,Individual,Manual,Second Owner,7,16.5,West Bengal,Kolkata,N,East,1493,70.0,Mahindra,Bolero
7060,7259,2014,310000,90000,431001,Diesel,Individual,Manual,Second Owner,5,19.68,Maharashtra,Aurangabad,N,West,1399,67.0,Ford,Classic
7061,7260,2008,250000,200000,632001,Diesel,Individual,Manual,First Owner,7,13.6,Tamil Nadu,Vellore,N,South,2523,63.0,Mahindra,Bolero
7062,7261,2014,330000,100000,391510,Diesel,Individual,Manual,Second Owner,5,19.68,Gujarat,Vadodara,N,West,1399,67.0,Ford,Classic
7063,7262,2012,250000,80000,201301,Diesel,Individual,Manual,Second Owner,5,20.0,Uttar Pradesh,Noida,N,Central,1399,68.0,Ford,Figo
7064,7263,2017,650000,60000,680001,Diesel,Individual,Automatic,First Owner,7,17.45,Kerala,Thrissur,N,South,1493,100.0,Mahindra,NuvoSport
7065,7264,2016,305000,40000,641043,Petrol,Individual,Manual,First Owner,5,23.95,Tamil Nadu,Coimbatore,N,South,998,67.05,Maruti,Alto
7066,7265,2015,600000,50000,800002,Diesel,Individual,Manual,First Owner,5,26.21,Bihar,Patna,N,East,1248,88.5,Maruti,Ciaz
7067,7266,2015,280000,110000,570004,Petrol,Individual,Manual,First Owner,5,20.51,Karnataka,Mysore,N,South,998,67.04,Maruti,Wagon
7068,7267,2011,153000,50000,391510,Diesel,Individual,Manual,Second Owner,5,23.57,Gujarat,Vadodara,N,West,1396,70.0,Tata,Indigo
7069,7268,2018,700000,30000,524225,Diesel,Individual,Manual,First Owner,7,18.49,Andhra Pradesh,Nellore,N,South,1493,100.0,Mahindra,TUV
7070,7269,2017,325000,40000,680001,Petrol,Individual,Manual,First Owner,5,25.17,Kerala,Thrissur,N,South,799,53.3,Renault,KWID
7071,7270,2016,305000,40000,831001,Petrol,Individual,Manual,First Owner,5,23.95,Jharkhand,Jamshedpur,N,East,998,67.05,Maruti,Alto
7072,7271,2006,155000,70000,560063,Petrol,Individual,Manual,Second Owner,4,16.1,Karnataka,Bangalore,N,South,796,37.0,Maruti,800
7073,7272,2012,235000,80000,524225,Petrol,Individual,Manual,Third Owner,5,20.92,Andhra Pradesh,Nellore,N,South,998,67.1,Maruti,Alto
7074,7274,2016,500000,15000,600017,Petrol,Individual,Manual,First Owner,5,20.4,Tamil Nadu,Chennai,N,South,1197,81.8,Maruti,Swift
7075,7275,2004,120000,150000,400050,Diesel,Individual,Manual,Second Owner,7,13.6,Maharashtra,Mumbai,N,West,2523,63.0,Mahindra,Bolero
7076,7277,2016,675000,88000,632001,Diesel,Dealer,Automatic,First Owner,5,21.66,Tamil Nadu,Vellore,N,South,1498,103.52,Skoda,Rapid
7077,7278,2014,950000,80000,302013,Diesel,Dealer,Manual,First Owner,7,12.99,Rajasthan,Jaipur,N,North,2494,100.6,Toyota,Innova
7078,7279,2018,1051000,59865,600017,Diesel,Dealer,Manual,First Owner,7,15.1,Tamil Nadu,Chennai,N,South,2179,152.87,Mahindra,XUV500
7079,7280,2016,591000,60000,391510,Diesel,Dealer,Manual,First Owner,5,21.49,Gujarat,Vadodara,N,West,1498,108.5,Volkswagen,Polo
7080,7281,2015,585000,72000,570004,Diesel,Dealer,Manual,First Owner,5,22.54,Karnataka,Mysore,N,South,1396,88.73,Hyundai,i20
7081,7282,2017,1025000,68140,560063,Petrol,Dealer,Automatic,First Owner,5,18.0,Karnataka,Bangalore,N,South,1497,117.6,Honda,City
7082,7283,2014,450000,53190,560063,Diesel,Dealer,Manual,First Owner,5,28.4,Karnataka,Bangalore,N,South,1248,74.0,Maruti,Swift
7083,7284,2014,484999,70100,632001,Diesel,Dealer,Manual,First Owner,5,22.54,Tamil Nadu,Vellore,N,South,1396,88.73,Hyundai,i20
7084,7285,2018,650000,47725,831001,Diesel,Dealer,Manual,First Owner,5,27.3,Jharkhand,Jamshedpur,N,East,1498,98.6,Honda,Jazz
7085,7286,2014,434999,70195,201301,Diesel,Dealer,Manual,Second Owner,5,28.4,Uttar Pradesh,Noida,N,Central,1248,74.02,Maruti,Swift
7086,7287,2011,195000,77395,400050,Diesel,Dealer,Manual,Second Owner,5,20.0,Maharashtra,Mumbai,N,West,1399,68.0,Ford,Figo
7087,7288,2019,1000000,17000,682024,Diesel,Dealer,Manual,First Owner,8,17.3,Kerala,Kochi,N,South,1497,121.0,Mahindra,Marazzo
7088,7289,2013,650000,64000,700005,Diesel,Dealer,Automatic,First Owner,5,14.62,West Bengal,Kolkata,N,East,1498,113.42,Hyundai,Elantra
7089,7290,2014,190000,74321,680001,Diesel,Dealer,Manual,First Owner,5,25.44,Kerala,Thrissur,N,South,936,56.3,Chevrolet,Beat
7090,7291,2013,409999,80235,700005,Diesel,Dealer,Manual,Second Owner,5,28.4,West Bengal,Kolkata,N,East,1248,74.02,Maruti,Swift
7091,7292,2016,1050000,77150,382220,Diesel,Dealer,Automatic,First Owner,5,17.01,Gujarat,Ahmedabad,N,West,1582,126.2,Hyundai,Creta
7092,7293,2015,651000,69000,641043,Diesel,Dealer,Automatic,First Owner,5,22.15,Tamil Nadu,Coimbatore,N,South,1498,108.6,Volkswagen,Vento
7093,7294,2015,650000,57000,570004,Diesel,Dealer,Manual,First Owner,5,23.65,Karnataka,Mysore,N,South,1248,88.5,Maruti,SX4
7094,7295,2017,750000,89000,382220,Diesel,Dealer,Manual,First Owner,5,21.14,Gujarat,Ahmedabad,N,West,1498,103.6,Skoda,Rapid
7095,7296,2012,799000,61100,700005,Diesel,Dealer,Automatic,First Owner,5,14.3,West Bengal,Kolkata,N,East,1968,140.0,Volkswagen,Passat
7096,7297,2010,355000,116000,600017,Diesel,Individual,Manual,First Owner,5,18.7,Tamil Nadu,Chennai,N,South,1896,66.0,Skoda,Octavia
7097,7298,2015,600000,80000,641043,Diesel,Individual,Manual,First Owner,5,23.9,Tamil Nadu,Coimbatore,N,South,1582,126.32,Hyundai,Verna
7098,7299,2018,685000,26000,201301,Diesel,Individual,Manual,First Owner,5,28.4,Uttar Pradesh,Noida,N,Central,1248,74.0,Maruti,Swift
7099,7300,2018,509999,100000,570004,Diesel,Individual,Manual,First Owner,5,28.4,Karnataka,Mysore,N,South,1248,74.0,Maruti,Swift
7100,7301,2012,150000,82300,500020,CNG,Individual,Manual,Second Owner,5,26.83,Telangana,Hyderabad,N,South,796,38.4,Maruti,Alto
7101,7302,2017,650000,82050,524225,Diesel,Individual,Manual,First Owner,5,19.3,Andhra Pradesh,Nellore,N,South,1248,73.9,Maruti,Swift
7102,7304,2012,675000,120000,400050,Diesel,Individual,Manual,Second Owner,7,15.1,Maharashtra,Mumbai,N,West,2179,140.0,Mahindra,XUV500
7103,7305,2018,319000,30000,800002,Petrol,Individual,Automatic,First Owner,5,24.04,Bihar,Patna,N,East,999,67.0,Renault,KWID
7104,7306,2019,640000,6000,201301,Petrol,Individual,Manual,First Owner,5,19.5,Uttar Pradesh,Noida,N,Central,1199,88.76,Honda,Amaze
7105,7307,2017,650000,30000,248001,Petrol,Individual,Manual,First Owner,5,18.6,Uttarakhand,Dehradun,N,Central,1197,81.83,Hyundai,i20
7106,7308,2015,650000,70000,834001,Diesel,Individual,Manual,First Owner,7,20.77,Jharkhand,Ranchi,N,East,1248,88.76,Maruti,Ertiga
7107,7309,2010,155000,70000,834001,CNG,Individual,Manual,Second Owner,5,26.83,Jharkhand,Ranchi,N,East,796,38.4,Maruti,Alto
7108,7310,2015,650000,70000,570004,Diesel,Individual,Manual,First Owner,7,20.77,Karnataka,Mysore,N,South,1248,88.76,Maruti,Ertiga
7109,7311,2008,175000,120000,431001,Diesel,Individual,Manual,First Owner,5,17.8,Maharashtra,Aurangabad,N,West,1248,75.0,Maruti,Swift
7110,7312,2014,375000,76000,411002,Diesel,Individual,Manual,Third Owner,5,24.0,Maharashtra,Pune,N,West,1120,70.0,Hyundai,Grand
7111,7313,2014,430000,80000,201301,Diesel,Individual,Manual,Second Owner,5,24.0,Uttar Pradesh,Noida,N,Central,1120,70.0,Hyundai,Grand
7112,7314,2008,65000,110000,751022,Diesel,Individual,Manual,Second Owner,5,17.2,Odisha,Bhubaneshwar,N,East,1396,53.5,Tata,Indica
7113,7315,2009,150000,70000,141003,Petrol,Individual,Manual,Third Owner,5,13.2,Punjab,Ludhiana,N,North,1495,94.0,Hyundai,Accent
7114,7316,2019,620000,13000,431001,Petrol,Individual,Manual,First Owner,5,17.19,Maharashtra,Aurangabad,N,West,1197,81.86,Hyundai,i20
7115,7317,2013,250000,60000,560063,Petrol,Individual,Manual,Second Owner,5,14.09,Karnataka,Bangalore,N,South,1596,99.6,Ford,Classic
7116,7318,2011,275000,165000,500020,Diesel,Individual,Manual,First Owner,5,21.1,Telangana,Hyderabad,N,South,1248,73.9,Maruti,Ritz
7117,7319,2013,454000,120000,302013,Diesel,Individual,Manual,Second Owner,10,13.58,Rajasthan,Jaipur,N,North,2499,72.4,Chevrolet,Tavera
7118,7320,2017,600000,30000,208002,Diesel,Individual,Manual,Second Owner,7,18.49,Uttar Pradesh,kanpur,N,Central,1493,100.0,Mahindra,TUV
7119,7321,2011,400000,100000,110001,Diesel,Individual,Manual,Second Owner,5,20.54,Delhi,Delhi,N,North,1598,103.6,Volkswagen,Vento
7120,7322,2007,180000,187000,141003,Diesel,Individual,Manual,Second Owner,5,19.2,Punjab,Ludhiana,N,North,1461,65.0,Mahindra,Renault
7121,7323,2016,750000,70000,201301,Diesel,Individual,Manual,First Owner,5,24.3,Uttar Pradesh,Noida,N,Central,1248,88.5,Maruti,Vitara
7122,7324,2016,500000,40000,411002,Petrol,Individual,Manual,First Owner,5,20.4,Maharashtra,Pune,N,West,1197,81.8,Maruti,Swift
7123,7325,2017,2825000,22000,110001,Diesel,Dealer,Automatic,First Owner,5,15.73,Delhi,Delhi,N,North,1968,174.33,Audi,Q3
7124,7326,2020,2125000,5500,110001,Diesel,Dealer,Manual,First Owner,5,26.8,Delhi,Delhi,N,North,1597,118.0,Honda,Civic
7125,7327,2018,3350000,18000,570004,Diesel,Dealer,Automatic,First Owner,5,19.62,Karnataka,Mysore,N,South,1998,190.0,BMW,X1
7126,7328,2019,840000,1500,391510,Petrol,Individual,Automatic,First Owner,5,18.2,Gujarat,Vadodara,N,West,1199,88.7,Honda,Jazz
7127,7329,2015,1000000,46000,641043,Diesel,Individual,Manual,First Owner,7,24.5,Tamil Nadu,Coimbatore,N,South,1498,98.6,Honda,Mobilio
7128,7330,2017,740000,24400,391510,Diesel,Individual,Manual,First Owner,5,27.39,Gujarat,Vadodara,N,West,1248,74.0,Maruti,Baleno
7129,7331,2018,1290000,29899,800002,Diesel,Dealer,Automatic,First Owner,5,22.15,Bihar,Patna,N,East,1498,108.6,Volkswagen,Vento
7130,7332,2018,1800000,20000,452003,Diesel,Dealer,Automatic,First Owner,8,11.36,Madhya Pradesh,Indore,N,Central,2755,171.5,Toyota,Innova
7131,7333,2020,775000,2000,391510,Petrol,Dealer,Manual,First Owner,5,20.7,Gujarat,Vadodara,N,West,1197,81.86,Hyundai,Grand
7132,7334,2017,695000,34000,110001,Diesel,Dealer,Manual,First Owner,8,21.04,Delhi,Delhi,N,North,1461,83.8,Renault,Lodgy
7133,7335,2018,730000,31000,737101,Petrol,Dealer,Automatic,First Owner,5,17.4,Sikkim,Gangtok,N,North East,1197,81.86,Hyundai,Elite
7134,7336,2016,1295000,46000,560063,Diesel,Dealer,Automatic,Second Owner,7,11.45,Karnataka,Bangalore,N,South,2776,197.2,Chevrolet,Trailblazer
7135,7337,2016,1160000,121000,700005,Diesel,Dealer,Automatic,First Owner,7,12.08,West Bengal,Kolkata,N,East,2999,161.0,Isuzu,MU
7136,7338,2017,3300000,60000,570004,Diesel,Dealer,Automatic,First Owner,5,0.0,Karnataka,Mysore,N,South,1950,194.0,Mercedes-Benz,GLC
7137,7339,2018,540000,7000,302013,Petrol,Dealer,Manual,First Owner,5,20.3,Rajasthan,Jaipur,N,North,1086,68.0,Hyundai,Santro
7138,7340,2016,434999,10000,431001,Petrol,Dealer,Automatic,First Owner,5,23.1,Maharashtra,Aurangabad,N,West,998,67.04,Maruti,Celerio
7139,7341,2018,4600000,6000,834001,Diesel,Dealer,Automatic,First Owner,5,17.9,Jharkhand,Ranchi,N,East,2143,170.0,Mercedes-Benz,GL-Class
7140,7342,2018,910000,20000,208002,Diesel,Dealer,Manual,First Owner,5,17.0,Uttar Pradesh,kanpur,N,Central,2596,80.8,Force,Gurkha
7141,7343,2015,850000,59235,382220,Diesel,Dealer,Manual,First Owner,5,19.67,Gujarat,Ahmedabad,N,West,1582,126.2,Hyundai,Creta
7142,7344,2019,5800000,21000,632001,Diesel,Dealer,Automatic,First Owner,5,16.78,Tamil Nadu,Vellore,N,South,1995,190.0,BMW,X4
7143,7345,2014,520000,48000,737101,Diesel,Individual,Manual,First Owner,5,25.8,Sikkim,Gangtok,N,North East,1498,98.6,Honda,Amaze
7144,7346,2018,650000,114000,400050,Diesel,Individual,Manual,First Owner,7,14.95,Maharashtra,Mumbai,N,West,2489,93.7,Mahindra,Xylo
7145,7347,2011,430000,120000,382220,Diesel,Individual,Manual,Second Owner,5,19.3,Gujarat,Ahmedabad,N,West,1248,73.9,Maruti,Swift
7146,7348,2013,360000,144000,400050,Diesel,Individual,Manual,First Owner,5,21.9,Maharashtra,Mumbai,N,West,1396,88.8,Hyundai,i20
7147,7349,2013,350000,144000,141003,Diesel,Individual,Manual,First Owner,5,21.9,Punjab,Ludhiana,N,North,1396,88.8,Hyundai,i20
7148,7350,2016,791000,190000,524225,Diesel,Individual,Manual,First Owner,5,24.3,Andhra Pradesh,Nellore,N,South,1248,88.5,Maruti,Vitara
7149,7351,2015,950000,190000,248001,Diesel,Individual,Manual,Second Owner,7,12.99,Uttarakhand,Dehradun,N,Central,2494,100.6,Toyota,Innova
7150,7352,2019,690000,20000,411002,Diesel,Individual,Manual,First Owner,5,28.4,Maharashtra,Pune,N,West,1248,74.0,Maruti,Swift
7151,7353,2017,860000,40000,737101,Diesel,Individual,Manual,Second Owner,5,22.0,Sikkim,Gangtok,N,North East,1582,126.2,Hyundai,Verna
7152,7354,2012,371000,100000,751022,Diesel,Individual,Manual,First Owner,5,19.3,Odisha,Bhubaneshwar,N,East,1248,73.9,Maruti,Swift
7153,7355,2008,45000,60000,560063,Diesel,Individual,Manual,Second Owner,5,16.8,Karnataka,Bangalore,N,South,1405,68.0,Tata,Indica
7154,7356,2006,55000,201000,110001,Diesel,Individual,Manual,First Owner,5,17.8,Delhi,Delhi,N,North,1399,68.0,Ford,Fiesta
7155,7357,2011,240000,110000,560063,Diesel,Individual,Manual,First Owner,5,20.54,Karnataka,Bangalore,N,South,1598,103.6,Volkswagen,Vento
7156,7358,2014,495000,77215,600017,Diesel,Individual,Manual,Second Owner,5,25.2,Tamil Nadu,Chennai,N,South,1248,74.0,Maruti,Swift
7157,7360,2015,671000,48228,632001,Petrol,Dealer,Manual,First Owner,5,18.7,Tamil Nadu,Vellore,N,South,1199,88.7,Honda,Jazz
7158,7361,2017,693000,58559,751022,Diesel,Dealer,Manual,First Owner,5,25.2,Odisha,Bhubaneshwar,N,East,1248,74.0,Maruti,Swift
7159,7363,2016,802999,50856,641043,Diesel,Dealer,Manual,First Owner,5,26.0,Tamil Nadu,Coimbatore,N,South,1498,98.6,Honda,City
7160,7364,2017,890000,18300,208002,Petrol,Individual,Manual,First Owner,5,17.8,Uttar Pradesh,kanpur,N,Central,1497,117.3,Honda,City
7161,7365,2015,495000,59292,831001,Diesel,Dealer,Manual,First Owner,5,28.4,Jharkhand,Jamshedpur,N,East,1248,74.0,Maruti,Swift
7162,7366,2018,545000,10000,395101,Petrol,Dealer,Automatic,First Owner,5,23.1,Gujarat,Surat,N,West,998,67.04,Maruti,Celerio
7163,7367,2018,775000,21147,400050,Petrol,Dealer,Automatic,First Owner,5,21.4,Maharashtra,Mumbai,N,West,1197,83.1,Maruti,Baleno
7164,7368,2017,925000,69000,600017,Diesel,Dealer,Manual,First Owner,5,25.6,Tamil Nadu,Chennai,N,South,1498,97.9,Honda,City
7165,7369,2019,1450000,10000,110001,Diesel,Individual,Manual,First Owner,7,17.3,Delhi,Delhi,N,North,1497,121.0,Mahindra,Marazzo
7166,7370,2018,790000,16000,560063,Diesel,Dealer,Automatic,First Owner,5,28.4,Karnataka,Bangalore,N,South,1248,74.0,Maruti,Swift
7167,7371,2017,1789999,36000,570004,Diesel,Dealer,Manual,First Owner,8,13.68,Karnataka,Mysore,N,South,2393,147.8,Toyota,Innova
7168,7372,2017,620000,37000,574142,Petrol,Dealer,Manual,First Owner,5,21.01,Karnataka,Mangalore,N,South,1197,81.8,Maruti,Baleno
7169,7373,2016,375000,61173,632001,Diesel,Dealer,Manual,First Owner,5,27.62,Tamil Nadu,Vellore,N,South,793,47.0,Maruti,Celerio
7170,7375,2016,2450000,30000,395101,Diesel,Dealer,Automatic,First Owner,5,18.25,Gujarat,Surat,N,West,1968,187.74,Audi,A4
7171,7376,2014,850000,75000,800002,Diesel,Dealer,Manual,First Owner,7,15.1,Bihar,Patna,N,East,2179,140.0,Mahindra,XUV500
7172,7377,2017,750000,51000,391510,Petrol,Dealer,Automatic,First Owner,5,19.56,Gujarat,Vadodara,N,West,1197,81.8,Maruti,Baleno
7173,7378,2018,775000,17000,834001,Petrol,Dealer,Manual,First Owner,5,21.01,Jharkhand,Ranchi,N,East,1197,81.8,Maruti,Baleno
7174,7379,2008,260000,100000,395101,Diesel,Individual,Manual,Second Owner,5,17.8,Gujarat,Surat,N,West,1248,75.0,Maruti,Swift
7175,7380,2013,2000000,35000,800002,Diesel,Individual,Automatic,Second Owner,5,17.68,Bihar,Patna,N,East,1968,174.33,Audi,A6
7176,7381,2017,300000,10000,524225,Petrol,Individual,Manual,First Owner,5,21.1,Andhra Pradesh,Nellore,N,South,814,55.2,Hyundai,EON
7177,7382,2016,1300000,91567,574142,Diesel,Individual,Automatic,Third Owner,7,16.0,Karnataka,Mangalore,N,South,2179,140.0,Mahindra,XUV500
7178,7383,2017,380000,50000,400050,Petrol,Individual,Manual,First Owner,5,23.1,Maharashtra,Mumbai,N,West,998,67.04,Maruti,Celerio
7179,7384,2017,480000,60000,500020,Petrol,Individual,Manual,First Owner,5,18.9,Telangana,Hyderabad,N,South,1197,81.86,Hyundai,Grand
7180,7385,2016,240000,35000,395101,Petrol,Individual,Manual,Second Owner,5,22.74,Gujarat,Surat,N,West,796,47.3,Maruti,Alto
7181,7386,2014,500000,33400,570004,Petrol,Individual,Manual,First Owner,5,17.43,Karnataka,Mysore,N,South,1396,105.5,Hyundai,Verna
7182,7387,2015,420000,36000,831001,Petrol,Individual,Manual,First Owner,5,20.4,Jharkhand,Jamshedpur,N,East,1197,83.11,Maruti,Swift
7183,7388,2011,130000,180000,382220,Diesel,Individual,Manual,Second Owner,5,20.0,Gujarat,Ahmedabad,N,West,1399,68.0,Ford,Figo
7184,7389,2012,110000,80000,141003,Petrol,Individual,Manual,First Owner,5,20.92,Punjab,Ludhiana,N,North,998,67.1,Maruti,Alto
7185,7390,2007,120000,120000,641043,Petrol,Individual,Manual,Second Owner,5,19.7,Tamil Nadu,Coimbatore,N,South,796,46.3,Maruti,Alto
7186,7391,2017,700000,80000,524225,Diesel,Individual,Automatic,First Owner,5,28.4,Andhra Pradesh,Nellore,N,South,1248,74.02,Maruti,Swift
7187,7392,2018,550000,120000,574142,Diesel,Individual,Manual,First Owner,5,28.4,Karnataka,Mangalore,N,South,1248,74.02,Maruti,Swift
7188,7393,2014,190000,110000,411002,Diesel,Individual,Manual,Second Owner,5,19.09,Maharashtra,Pune,N,West,1405,69.01,Tata,Indigo
7189,7394,2018,665000,70000,400050,Diesel,Individual,Manual,First Owner,5,23.59,Maharashtra,Mumbai,N,West,1364,67.04,Toyota,Etios
7190,7395,2014,445000,120000,600017,Diesel,Individual,Manual,Second Owner,7,14.95,Tamil Nadu,Chennai,N,South,2489,93.7,Mahindra,Xylo
7191,7396,2012,340000,92686,834001,Diesel,Dealer,Manual,Second Owner,5,21.9,Jharkhand,Ranchi,N,East,1396,88.76,Hyundai,i20
7192,7397,2009,330000,180000,391510,Diesel,Individual,Manual,First Owner,5,13.6,Gujarat,Vadodara,N,West,1991,142.0,Hyundai,Sonata
7193,7398,2012,270000,80000,680001,Diesel,Individual,Manual,First Owner,5,21.02,Kerala,Thrissur,N,South,1248,88.76,Tata,Manza
7194,7399,2015,1044999,70000,641043,Diesel,Individual,Automatic,First Owner,7,16.0,Tamil Nadu,Coimbatore,N,South,2179,140.0,Mahindra,XUV500
7195,7400,2009,279000,117000,382220,Diesel,Individual,Manual,First Owner,5,17.8,Gujarat,Ahmedabad,N,West,1248,75.0,Maruti,Swift
7196,7401,2018,620000,15000,680001,Petrol,Individual,Manual,First Owner,5,20.4,Kerala,Thrissur,N,South,1194,94.93,Ford,Aspire
7197,7402,2007,250000,100000,400050,Diesel,Individual,Manual,Second Owner,5,16.6,Maharashtra,Mumbai,N,West,1896,122.4,Skoda,Octavia
7198,7403,2012,475000,83000,680001,Petrol,Individual,Automatic,First Owner,5,15.74,Kerala,Thrissur,N,South,1591,121.3,Hyundai,Verna
7199,7404,2016,750000,67600,382220,Diesel,Individual,Automatic,First Owner,5,14.81,Gujarat,Ahmedabad,N,West,1998,163.7,Chevrolet,Cruze
7200,7405,2015,1250000,160000,680001,Diesel,Individual,Manual,Second Owner,7,13.5,Kerala,Thrissur,N,South,2477,178.0,Mitsubishi,Pajero
7201,7406,2014,250000,80000,831001,Petrol,Individual,Manual,Second Owner,5,21.1,Jharkhand,Jamshedpur,N,East,814,55.2,Hyundai,EON
7202,7407,2013,445000,100000,570004,Diesel,Individual,Manual,First Owner,5,25.8,Karnataka,Mysore,N,South,1498,98.6,Honda,Amaze
7203,7408,2010,400000,100000,431001,Diesel,Individual,Manual,First Owner,5,15.0,Maharashtra,Aurangabad,N,West,1896,105.0,Volkswagen,Jetta
7204,7409,2010,350000,90000,641043,Diesel,Individual,Manual,Second Owner,5,23.0,Tamil Nadu,Coimbatore,N,South,1396,90.0,Hyundai,i20
7205,7410,2012,295000,140000,737101,Diesel,Individual,Manual,First Owner,5,20.5,Sikkim,Gangtok,N,North East,1598,103.5,Skoda,Rapid
7206,7411,2018,600000,25000,391510,Petrol,Individual,Manual,First Owner,5,21.21,Gujarat,Vadodara,N,West,1197,81.8,Maruti,Swift
7207,7412,2018,1650000,20000,382220,Diesel,Individual,Manual,First Owner,8,13.68,Gujarat,Ahmedabad,N,West,2393,147.8,Toyota,Innova
